0,"Pantai cukup bersih dengan banyak pedagang asongan, bnyk jajanan khas makassar seperti pisang epe dan minuman sarana yg djual"
1,"Tidak seperti pantai, hanya alun2 saja, banyak penjual makanan dan mainan. Kalau malam sangat ramai."
2,"Trimakasi aryaduta mksSudah memberi kesan yg sangat luar biasaWalau hotel sdh lamaTtp mpertahankan suasana dn pelayanan yg sangat luar biasa,kamarnya yg luas sehingga memberikan kesan menarik dengan pemandangan ke arah pantaiPas sy masuk kelobi hotelSuasana nya dfn musik tradisionl sulsewsi selatan sehingga snagat berkesanTrimakasi aryadutamksKami akan datang lagiM"
3,"Pantai Losari icon kota Makassar, lokasi dekat dengan pusat kota. Ada bnyk restoran di sepanjang pantai, tapi kebersihan dan kenyamanan pengunjung msh hrus ditingkatkan lagi"
4,"Makassar Bisa Tonji,...Demikian Tagline yg biasa dengar..Begitu banyak Spot Wisata Ngopi n Kuliner, ."
5,"Mampir sejenak ke Pantai Losari ketika menjelang senja, selain berburu sunset jg sekalian sholat Maghrib. Prasarana sangat baik, banyak spot foto, selama pandemi protokol disini sangat ketat. Banyak Satpol PP yg berjaga & mengingatkan selalu akan penggunaan Masker."
6,"Terima kasih hotel aryaduta makassar trlah memberikan pelayanan yang terbaik,  ramah,  dan memenuhi standar protokol. "
7,"Mengisi Waktu di Siang hari sebelum menjalani kegiatan proyek telekomunikasi di kota makassar, tempatnya cukup bersih & nyaman untuk mengunjungi wisatawan dari orang2 luar makassar"
8,"Yang penting berarani dan Nekad cuma 6 jam transit, bisa ke losari mengingat lokasi yang jauh dari bandara, tapi tenang tranportasinya mudah dengan bus DAMRI bisa langsung turun depan pantai Losari. Perjalanan sekitar 30/40 menit jika lalin lancar. Buaya 30K sekali jalan."
9,"Pantai losari lokasinya berada di pusat kota makassar , dipantai ini kita dapat melihat masjid 99 kubah masijidnya sangat unik , keamanan tempat ini perlu ditingkatkan lagi "
0,"Tempat paling enak menikmati pisang epe dan jagung bakar, dan melihat matahari tenggelam  bersama kekasih"
1,"Pantai Losari merupakan pantai yang unik, karena wujud dari obyek wisata ini tidak seperti pantai lain yang mempunyai hamparan pasir dan biota lain. Pemisah antara lautan dan daratan adalah bebatuan di tepi pantai yang menjadi pemecah ombak.Pembangunan anjungan-anjungan di tepi laut inilah yang menjadi fasilitas khas sebagai ruang publik untuk dimanfaatkan oleh para pengunjung."
2,Awalnya khawatir mau berkunjung kesini dalam situasi sekarang tapi karena ini adalah kunjungan pertama saya ke Kota Makassar jadi saya memberanikan diri untuk datang. Tempatnya bagus. Sangat indah menantikan matahari terbenam di ufuk barat berlatarkan masjid 99 kubah. 
3,mengisi waktu di pagi hari sebelum menjalani kegiatan di aryaduta makasar. joging pagi dari ujung ke ujung.
4,"Menikmati pantai yg sudah ditata oleh Pemprov SulSel dengan tampilan di seberang pantai terdapat Masjid dengan 1000 kubahnya... Dimalam hari kita dimanjakan dengan kuliner Pusang Apek, Jagung Bakar yg di serut dan aneka makanann lainnya..."
5,"Mengunjungi pantai ini di sore hari, anda bisa menyaksikan matahari terbenam, menambah keindahan pantai ini. Pantai hasil reklamasi ini sangat ramai dikunjungi wisatawan lokal pada malam hari. Banyak kios berjajar menjajakan bermacam makanan dan minuman, yang khas adalah pisang epek dan saraba.Di pantai ini, sebagian pengunjung memanfaatkan tempat untuk latihan dance aerobik, menarik untuk dilihat. Namun di hari yang cerah, terlalu ramai sehingga saya kurang bisa menikmatinya. "
6,Menikmati sunset di pantai losari adalah salah satu cara melepas lelah apalagi menikmatinya bersama keluarga. sambil menikmati jajanan khas kota makassar seperti PISANG EPE.
7,Berjalan jalan sambil menikmati kuliner dan jajanan khas makassar yg ada di pantai losari sambil berolah raga dan menikmati pemandangan pantai yg sangat indah dan sejuk
8,"Sangat indah dan merupakan destinasi alam yg bagus di Makassar, sangat menakjubkan dan rasa capek semua hilang di tempat ini"
9,"Berjalan di sekitar pantai Losari terasa kurang nyaman karena trotoar tidak terawat. Di jalan Maipa bahkan tidak ada trotoar sehingga pejalan kaki harus sigap melompat ke Kiri dan ke kanan menghindari ditabrak kendaraan bermotoa. Di jalan Lamaddukeleng banyak trotoar yang bolong,di malam hari bisa membahayakan pejalan kaki. Tampilan Sunset di Pantai Losari beberapa tahun lagi akan tertutup oleh bangunan tinggi di atas pantai reklamasi. Saat November kemarin Sunset tidak terlihat dari pinggir pantai, dan hanya berhasil dilihat dari lantai 6 hotel Aryaduta. :(Walking around Losari beach feels uncomfortable because the sidewalks are not maintained.  Even on the Maipa road there are no sidewalks, so pedestrians have to readily jump left and right to avoid being hit by motorized vehicles.  On the street Lamaddukeleng many pavements are perforated, at night it can endanger pedestrians. The view of Sunset on Losari Beach in a few years will be covered by tall buildings above the reclaimed beach.  When I visited Losari Beach  last November 2019, Sunset was not visible from the beach and only managed to be seen from the 6th floor of the Aryaduta hotel.  :("
0,"Di pantai Losari kita bisa menikmati pemandangan sunset yg cantik, aneka jajanan, dan atraksi yg menarik.Saat berkunjung ke kota makassar, jgan lupa untuk mampir ke pantai losari.Saya suka menghabiskan malam dsna, krna tempatnya selalu saja menarik untuk jei tempat nongkrong.Pasti akan sering ksna ."
1,Kalau siang hari disini panasnya minta ampun. Tapi Sabtu pagi banyak yang olahraga disini. sambil jajan kue prancong dan kopi.
2,Saat Senja pemanbdangan sunsetnya bagus. Dekat masjid. Hanya perlu ditata kembali agar lebih rapi dan bersih
3,"Saya kesini saat hari libur untuk menunggu matahari terbenam. Tempat nya cukup luas. Mungkin bukan ""pantai"" ini tidak terlalu cocok disebut pantai karena tidak ada pasir. Disini lokasinya pun strategis dekat dengan pusat perbelanjaan, pusat kuliner, rumah sakit dan rumah ibadah. Untuk yang beragama islam bisa sholat di masjid terapung nya. Ada banyak atraksi juga seperti misalnya berfoto dengan satwa atau naik sepeda air disini"
4,"Sepulang dari Kendari dalam rangka Hari Pangan Sedunia ke 39 kami transit d Makassar, kami mnyempatkan diri berkunjung k Pantai Losari"
